hotel_id,hotel_code,hotel_name,titulo_review,rating
214,AWE7NkBkRxPSIh2Rse5g,Best Western Envoy Inn,My Stay HERE!,3.0
214,AWE7NkBkRxPSIh2Rse5g,Best Western Envoy Inn,The hotel was alright,3.0
214,AWE7NkBkRxPSIh2Rse5g,Best Western Envoy Inn,Great location disappointing overall,3.0
214,AWE7NkBkRxPSIh2Rse5g,Best Western Envoy Inn,"Nice room, good value",5.0
214,AWE7NkBkRxPSIh2Rse5g,Best Western Envoy Inn,Nice rooms short way from the boardwalk,4.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,It was an horrible trip,1.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,nice hotel near downtown SD,4.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Nice place and very affordable,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,"So, so hotel.",3.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Location and WIFI were great!,3.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Staycation,4.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Close to everything but watch the room type you rent,3.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Last Minute Trip,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Good place to stay,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Nice Place,4.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Awesome staff.....mostly. Great hotel otherwise!,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,It Looks Like Hawaii,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,seven seas,2.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,San Diego Stay,5.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,No sleep,1.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Ok,3.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Insects,2.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Slow speed Internet also need refurbishing,2.0
215,AVwdDi4c_7pvs4fz1yly,Best Western Seven Seas,Excellent Motel--Stay here--Look No further!,5.0
216,AV1ebL3qRxPSIh2RZ9Z4,Embassy Suites by Hilton Philadelphia - Center City,Modern Renovated Rooms,4.0
217,AVwckmGrByjofQCxfwut,Rodeway Inn San Diego Near Qualcomm Stadium,"ONE DIRECTION, San Diego!",3.0
217,AVwckmGrByjofQCxfwut,Rodeway Inn San Diego Near Qualcomm Stadium,Good choice!,4.0
217,AVwckmGrByjofQCxfwut,Rodeway Inn San Diego Near Qualcomm Stadium,A nice place to stay,4.0
217,AVwckmGrByjofQCxfwut,Rodeway Inn San Diego Near Qualcomm Stadium,Poor Customer Service Practices,1.0
218,AVwdBxN9_7pvs4fz1fhn,Holiday Inn Express San Diego Sea World - Beach Area,Best value hotel!!!,5.0
218,AVwdBxN9_7pvs4fz1fhn,Holiday Inn Express San Diego Sea World - Beach Area,Excellent,5.0
219,AVyx85zH8im-6PJyHFPh,Grande Colonial La Jolla,Awesome,4.0
219,AVyx85zH8im-6PJyHFPh,Grande Colonial La Jolla,An OUSTANDING hotel!,5.0
219,AVyx85zH8im-6PJyHFPh,Grande Colonial La Jolla,Great Experience,5.0
219,AVyx85zH8im-6PJyHFPh,Grande Colonial La Jolla,Great Location!,5.0
220,AVwdTauckufWRAb54fIK,Residence Inn San Diego Central,Such a great hotel!,5.0
221,AVwel0Z4_7pvs4fzEcCk,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,Wonderful place to stay,5.0
221,AVwel0Z4_7pvs4fzEcCk,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,"Small Rooms 4 Family of Four,",3.0
222,AVwcnLrgIN2L1WUfm8Ag,Fairfield Inn Philadelphia Airport,Excellent staff,5.0
222,AVwcnLrgIN2L1WUfm8Ag,Fairfield Inn Philadelphia Airport,Good hotel for the price,4.0
222,AVwcnLrgIN2L1WUfm8Ag,Fairfield Inn Philadelphia Airport,Stopover at Philly,3.0
222,AVwcnLrgIN2L1WUfm8Ag,Fairfield Inn Philadelphia Airport,Temporary work assignment,4.0
222,AVwcnLrgIN2L1WUfm8Ag,Fairfield Inn Philadelphia Airport,Thank you!,5.0
223,AVwck5pr_7pvs4fzwoq8,Hyatt Regency Orlando International Airport,A Excellet Stay,5.0
224,AVzj5QuL-gnIPe8DTupv,Hilton Garden Inn Napa,Very good choice in Napa valley,4.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,EXCELLENT HOTEL,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,"Newer Hotel, Great Customer Service, Quiet",4.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Luxury comfort in the heart of NOLA,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Wonderful Hotel and Perfect Holiday Stay!,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Luxury NOLA Hotel,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Class Act! Loved the Building!,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Great hotel for Marci Gras!,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,OH. HELL. NO.,2.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Not yet,3.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Horrible,1.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Beautiful New Orleans Hotel!,5.0
225,AVwdDOFxByjofQCxk_JC,NOPSI Hotel New Orleans,Wonderful New Hotel - Stay Here!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Perfect location, helpful staff, nice room",5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hidden Gem!!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Troubadour New Orleans, LA",5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Awsome Experience,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Staff made our anniversary!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Stay here!!!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Go elsewhere for your NOLA stay!,1.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Trendy and Hip,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Ansxing,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Fantastic Staff and Wonderful Facilities,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Best birthday,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel with great service!,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mini Vacay,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great Stay,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Modern and funky,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Upscale Hotel close to everything,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful stay,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",small and swanky,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Birthday Weekend,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Diamond in the Rough,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Academic Visit to New Orleans at Tulane University,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Pretty good stay,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Honestly great-lacks a pool!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",awesome stay,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful Service,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Cute hotel at perfect location!,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hot Water and Internet issues,2.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Super Stay,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Three Days in The Crescent City,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved everything about this hotel! Especially the staff.,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Nice and hip property,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great New Hotel!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mixed reviews,3.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Newer hotel offers comfy beds and spacious rooms,4.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",A great experience!!!,5.0
226,AWENkUK9IxWefVJwxc2q,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved it!,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Had no problem,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Seasoned Traveler,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Nice view and location,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Vastly overpriced,1.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,"Excellent Stay. Great View, Close To Lake Restaurants",5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Excellent location and very good rooms,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Ideal location close to downtown,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Had no problem,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Location is Everything,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,"Good Hotel, Great Location",4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Beautiful stay in Seattle,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Great location and recently updated.,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Not even a complimentary bottle of water for 200/night,2.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Very very good!!!,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Brief Comfortable Stay,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,by a lovely lake...,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Stellar service experience.,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Great Family Stay Before A Cruise,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Great Staff!,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Great location and good service,4.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Favorite Marriott in Seattle,5.0
227,AVwdouC6ByjofQCxrEh-,Courtyard Seattle Downtown/Lake Union,Nice Property but Expensive,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Hyatt House is pet friendly,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great location lousy service,2.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Leisure trip,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"It All Depends on the Size of the Room, Day and Time of Arrival",3.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Close to many attractions,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,A hotel to remember,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Hidden (In Plain Sight) Gem,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Location is everything,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,New Years in Seattle,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Good space for rate,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Convenient but not worth the cost,3.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Excellent Stay, tremendous location",5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Fantastic hotel!,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Fun trip, great place!",5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Roomy rooms, great amenities",4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Seattle,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Expectations set high, but no delivery",2.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Perfect Seattle Location,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,wonderful new hotel,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,BEST location in downtown Seattle,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Felt better than Home !!!,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Place to be,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Family Time in Seattle,2.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Probably the best location to visit the main sights,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Overprized, overvalued",1.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,A fabulous place to stay near the Space Needle,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,1st trip to Seattle,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great Break,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Just about perfect.,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Beautiful hotel right next to Space Needle/Seattle Center,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,VERY CLEAN BEST VIEW IN TOWN,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great Hotel and Great Location,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Very Good place to stay,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Very Clean and Comfortable,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Highly recommended,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great location. Poor customer service.,2.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,St Patrick Day Dash Hotel,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"I loved this hotel! Amazing staff. Super close to Space Needle, other museums.",5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Best place for what I need,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Just Right across the Space Needle,3.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Beautiful location,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Spacious apartment style rooms,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Nice hotel right next to Space Needle!!,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Trusted Standard,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Door Left Unlocked, Wrong Credit Card Charged",2.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great hotel for families,4.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Just Right...,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Great stay,5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,"Great Location, Great Value",5.0
228,AVwcgshl_7pvs4fzv3ge,Hyatt House Seattle/Downtown,Excellent hotel for Seattle tourists,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Staff went above and beyond!,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Recommended,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Should really be a 4*,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Wedding Room Block,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Great hotel and location,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Nice hotel,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Great stay for a quick business trip!,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Very comfortable and quiet,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Best Staff Ever,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Great stay at Aloft Philly Downtown,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Nice Spot In the Heart of Philly,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Phily Stay,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,More than expected!,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Our New Favorite Hotel In Phili,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Location is perfect,5.0
229,AV1eT4k_RxPSIh2RZ5gv,Aloft Philadelphia Downtown,Cooler than custard!! I love it!,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Best Boutique Hotel in Key West!,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",would return,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",We Play Naughty and Sleep Saintly alright!!,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection","Excellent Hotel, Friendly staff and great location",5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection","Location, location, location!",4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Two thumbs up,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Happy Hour and more,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Pool was the best part,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Quaint boutique hotel slap bang downtown,3.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",A Must See Hotel....an Attraction,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Ultra Modern,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Best Location in Key West,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Engagement Trip,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Awesome place,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Cool Vibe Central Location,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Heavenly Stay,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Respite in the Heart of the Action,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Amazing hotel experience in a prime location,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Smallest room I've ever had,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",A quirky unusual place to stay,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",What a gem!!!,5.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Bad mistake,1.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Wonderful location!,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Great place to stay!,4.0
230,AVz6h463LD2H7whiYPOd,"The Saint Hotel Key West, Autograph Collection",Wonderful stay...,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,"Pleasant stay, but could use a facelift",3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Just OK,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Doesn't look like Vegas.,2.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Best Place Ever,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great place- nice people!,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Our team strives to provide service that makes every guest feel at home,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Nice Casino/Terrible Management,1.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Suncoast Hotel mixed review,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,coffee shop food sucks/ buffet service bad,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Las Vegas - Way out West!,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great value,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Far From Strip but Nice,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,"What a great place for kids, exceptional offstrip value",5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great for the Family,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Best Kept Secret !,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,"Not bad, with improvements under way",3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,A 3 day Journey to get there but worth it,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Home Away From Home,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great place away from the insanity of the Strip!,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Suncoast Hotel Casino is a great value in Las Vegas!,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Wii admit when I'm wrong!,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Very nice hotel,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Fun Times,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Next time will stay somewhere else,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,A Walk Back in Time,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Lovely place!,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,"Honestly, surprising aside from the smoky casino",3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Everything you could want in a hotel and casino,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Home away from home,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Not A Happy Guest,3.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Enjoyed our stay,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Nice Off the Strip Hotel,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great stay,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Fantastic room with a view!,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Seeking sunshine,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Wonderful family hotel for Las Vegas,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,For the price...WOW!,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Comfortable an affordable,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Great Off-Strip Hotel,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Off the beaten path but very nice!,5.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,Decent hotel. Nothing fancy. Just the basics,4.0
231,AWEw3i5yRxPSIh2RsYCd,Suncoast Hotel and Casino,more for your money!!!!!,5.0
