hotel_id,categories,hotel_name,titulo_review,user_id,rating
AVwckmGrByjofQCxfwut,"Hotels,Hotel",Rodeway Inn San Diego Near Qualcomm Stadium,"ONE DIRECTION, San Diego!",1630,3.0
AVwckmGrByjofQCxfwut,"Hotels,Hotel",Rodeway Inn San Diego Near Qualcomm Stadium,Good choice!,1631,4.0
AVwckmGrByjofQCxfwut,"Hotels,Hotel",Rodeway Inn San Diego Near Qualcomm Stadium,A nice place to stay,1632,4.0
AVwckmGrByjofQCxfwut,"Hotels,Hotel",Rodeway Inn San Diego Near Qualcomm Stadium,Poor Customer Service Practices,1633,1.0
AVwdBxN9_7pvs4fz1fhn,"Hotel & Motel Reservations,Resorts,Budget Hotels,Lodging,Accommodations & Lodging,Family-friendly Hotels,Motels,Hotels,Accommodation Reservations,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Hotel,Beach Hotels,Business Hotels",Holiday Inn Express San Diego Sea World - Beach Area,Best value hotel!!!,1634,5.0
AVwdBxN9_7pvs4fz1fhn,"Hotel & Motel Reservations,Resorts,Budget Hotels,Lodging,Accommodations & Lodging,Family-friendly Hotels,Motels,Hotels,Accommodation Reservations,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Hotel,Beach Hotels,Business Hotels",Holiday Inn Express San Diego Sea World - Beach Area,Excellent,1635,5.0
AVyx85zH8im-6PJyHFPh,"Luxury Hotels,Hotels Motels,Hotels & Motels,Hotel",Grande Colonial La Jolla,Awesome,1636,4.0
AVyx85zH8im-6PJyHFPh,"Luxury Hotels,Hotels Motels,Hotels & Motels,Hotel",Grande Colonial La Jolla,An OUSTANDING hotel!,1637,5.0
AVyx85zH8im-6PJyHFPh,"Luxury Hotels,Hotels Motels,Hotels & Motels,Hotel",Grande Colonial La Jolla,Great Experience,1638,5.0
AVyx85zH8im-6PJyHFPh,"Luxury Hotels,Hotels Motels,Hotels & Motels,Hotel",Grande Colonial La Jolla,Great Location!,1639,5.0
AVwdTauckufWRAb54fIK,"Hotels,Hotels Motels,Hotels & Motels,Hotel",Residence Inn San Diego Central,Such a great hotel!,1640,5.0
AVwel0Z4_7pvs4fzEcCk,"Hotels,Hotel Northeastern San Diego,Hotels Motels,Hotel",SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,Wonderful place to stay,1641,5.0
AVwel0Z4_7pvs4fzEcCk,"Hotels,Hotel Northeastern San Diego,Hotels Motels,Hotel",SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,"Small Rooms 4 Family of Four,",1642,3.0
AVwcnLrgIN2L1WUfm8Ag,"Hotels,Hotel Eastwick - Southwest Philadelphia,Corporate Lodging,Lodging,Hotel",Fairfield Inn Philadelphia Airport,Excellent staff,1643,5.0
AVwcnLrgIN2L1WUfm8Ag,"Hotels,Hotel Eastwick - Southwest Philadelphia,Corporate Lodging,Lodging,Hotel",Fairfield Inn Philadelphia Airport,Good hotel for the price,1644,4.0
AVwcnLrgIN2L1WUfm8Ag,"Hotels,Hotel Eastwick - Southwest Philadelphia,Corporate Lodging,Lodging,Hotel",Fairfield Inn Philadelphia Airport,Stopover at Philly,1645,3.0
AVwcnLrgIN2L1WUfm8Ag,"Hotels,Hotel Eastwick - Southwest Philadelphia,Corporate Lodging,Lodging,Hotel",Fairfield Inn Philadelphia Airport,Temporary work assignment,1646,4.0
AVwcnLrgIN2L1WUfm8Ag,"Hotels,Hotel Eastwick - Southwest Philadelphia,Corporate Lodging,Lodging,Hotel",Fairfield Inn Philadelphia Airport,Thank you!,1647,5.0
AVwck5pr_7pvs4fzwoq8,"Hotel Orlando International Airport,Budget Hotels,Lodging,Luxury Hotels,Hotel Pool Orlando International Airport,Family-friendly Hotels,Bars Clubs,Hotels,Restaurant,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Airport Consultants,Hotel,Business Hotels",Hyatt Regency Orlando International Airport,A Excellet Stay,1648,5.0
AVzj5QuL-gnIPe8DTupv,"Hotels Motels,Hotel",Hilton Garden Inn Napa,Very good choice in Napa valley,1649,4.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,EXCELLENT HOTEL,1650,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,"Newer Hotel, Great Customer Service, Quiet",1651,4.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Luxury comfort in the heart of NOLA,1652,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Wonderful Hotel and Perfect Holiday Stay!,1653,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Luxury NOLA Hotel,1654,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Class Act! Loved the Building!,1655,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Great hotel for Marci Gras!,1656,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,OH. HELL. NO.,1657,2.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Not yet,1658,3.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Horrible,1659,1.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Beautiful New Orleans Hotel!,1660,5.0
AVwdDOFxByjofQCxk_JC,"Hotels and motels,Restaurants,Hotel",NOPSI Hotel New Orleans,Wonderful New Hotel - Stay Here!,1661,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Perfect location, helpful staff, nice room",1662,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hidden Gem!!,1663,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton","Troubadour New Orleans, LA",1664,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Awsome Experience,1665,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Staff made our anniversary!,1666,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Stay here!!!,1667,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Go elsewhere for your NOLA stay!,1668,1.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Trendy and Hip,1669,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Ansxing,1670,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Fantastic Staff and Wonderful Facilities,1671,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Best birthday,1672,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel with great service!,1673,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mini Vacay,1674,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,1675,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great Stay,1676,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Modern and funky,1677,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Upscale Hotel close to everything,1678,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful stay,1679,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",small and swanky,1680,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Birthday Weekend,1681,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Diamond in the Rough,1682,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Academic Visit to New Orleans at Tulane University,1683,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Pretty good stay,1684,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great hotel,1685,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,1686,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Honestly great-lacks a pool!,1687,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",awesome stay,1688,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Wonderful Service,1689,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Cute hotel at perfect location!,1690,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Hot Water and Internet issues,1691,2.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Super Stay,1692,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Three Days in The Crescent City,1693,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved everything about this hotel! Especially the staff.,1694,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Nice and hip property,1695,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Great New Hotel!,1696,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Mixed reviews,1697,3.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Newer hotel offers comfy beds and spacious rooms,1698,4.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",A great experience!!!,1699,5.0
AWENkUK9IxWefVJwxc2q,"Hotels,Resorts,Lodging,Hotel","The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",Loved it!,1700,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Had no problem,1701,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Seasoned Traveler,1702,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Nice view and location,1703,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Vastly overpriced,1704,1.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,"Excellent Stay. Great View, Close To Lake Restaurants",1705,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Excellent location and very good rooms,1706,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Ideal location close to downtown,1707,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Had no problem,1708,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Location is Everything,1709,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,"Good Hotel, Great Location",1710,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Beautiful stay in Seattle,1711,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Great location and recently updated.,1712,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Not even a complimentary bottle of water for 200/night,1713,2.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Very very good!!!,1714,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Brief Comfortable Stay,1715,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,by a lovely lake...,1716,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Stellar service experience.,1717,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Great Family Stay Before A Cruise,1718,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Great Staff!,1719,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Great location and good service,1720,4.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Favorite Marriott in Seattle,1721,5.0
AVwdouC6ByjofQCxrEh-,"Hotels Motels,Hotels & Motels,Hotel",Courtyard Seattle Downtown/Lake Union,Nice Property but Expensive,1722,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Hyatt House is pet friendly,1723,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great location lousy service,1724,2.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Leisure trip,1725,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"It All Depends on the Size of the Room, Day and Time of Arrival",1726,3.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Close to many attractions,1727,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,A hotel to remember,1728,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Hidden (In Plain Sight) Gem,1729,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Location is everything,1730,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,New Years in Seattle,1731,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Good space for rate,1732,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Convenient but not worth the cost,1733,3.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Excellent Stay, tremendous location",1734,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Fantastic hotel!,1735,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Fun trip, great place!",1736,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Roomy rooms, great amenities",1737,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Seattle,1738,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Expectations set high, but no delivery",1739,2.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Perfect Seattle Location,1740,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,wonderful new hotel,1741,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,BEST location in downtown Seattle,1742,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Felt better than Home !!!,1743,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Place to be,1744,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Family Time in Seattle,1745,2.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Probably the best location to visit the main sights,1746,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Overprized, overvalued",1747,1.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,A fabulous place to stay near the Space Needle,1748,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,1st trip to Seattle,1749,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great Break,1750,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Just about perfect.,1751,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Beautiful hotel right next to Space Needle/Seattle Center,1752,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,VERY CLEAN BEST VIEW IN TOWN,1753,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great Hotel and Great Location,1754,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Very Good place to stay,1755,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Very Clean and Comfortable,1756,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Highly recommended,1757,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great location. Poor customer service.,1758,2.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,St Patrick Day Dash Hotel,1759,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"I loved this hotel! Amazing staff. Super close to Space Needle, other museums.",1760,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Best place for what I need,1761,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Just Right across the Space Needle,1762,3.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Beautiful location,1763,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Spacious apartment style rooms,1764,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Nice hotel right next to Space Needle!!,1765,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Trusted Standard,1766,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Door Left Unlocked, Wrong Credit Card Charged",1767,2.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great hotel for families,1768,4.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Just Right...,1769,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Great stay,1770,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,"Great Location, Great Value",1771,5.0
AVwcgshl_7pvs4fzv3ge,"Hotels and motels,Hotel South Lake Union,Hotel",Hyatt House Seattle/Downtown,Excellent hotel for Seattle tourists,1772,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Staff went above and beyond!,1773,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Recommended,1774,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Should really be a 4*,1775,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Wedding Room Block,1776,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Great hotel and location,1777,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Nice hotel,1778,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Great stay for a quick business trip!,1779,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Very comfortable and quiet,1780,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Best Staff Ever,1781,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Great stay at Aloft Philly Downtown,1782,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Nice Spot In the Heart of Philly,1783,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Phily Stay,1784,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,More than expected!,1785,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Our New Favorite Hotel In Phili,1786,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Location is perfect,1787,5.0
AV1eT4k_RxPSIh2RZ5gv,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel and Motel Consultants,Lodging,Hotel",Aloft Philadelphia Downtown,Cooler than custard!! I love it!,1788,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",Best Boutique Hotel in Key West!,1789,5.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",would return,1790,4.0
AVz6h463LD2H7whiYPOd,"Hotels,Hotels Motels,Hotel","The Saint Hotel Key West, Autograph Collection",We Play Naughty and Sleep Saintly alright!!,1791,5.0
